,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,renovated,has_basement,lake_zips,price/sqft,bed_to_bath_ratio
15653,2014-11-05,512500.0,3,3.0,2260,2400,2.0,0.0,3,7,2260,0.0,1909,1972.0,98122,47.6094,-122.31,1320,2790,1.0,0.0,0.0,226.76991150442478,1.0
15654,2015-04-27,600000.0,2,1.75,1560,3200,1.0,0.0,5,7,880,680.0,1946,0.0,98199,47.6419,-122.394,2060,4940,0.0,1.0,0.0,384.61538461538464,1.1428571428571428
15655,2014-10-06,417500.0,5,3.0,2270,6664,1.0,0.0,3,7,1340,930.0,1995,0.0,98125,47.7191,-122.315,1870,6187,0.0,1.0,0.0,183.92070484581498,1.6666666666666667
15656,2014-05-27,970000.0,5,3.0,3480,15185,2.0,0.0,4,8,3480,0.0,1964,0.0,98040,47.5757,-122.216,3030,14257,0.0,0.0,1.0,278.735632183908,1.6666666666666667
15657,2014-08-12,316000.0,3,2.25,1900,7479,2.0,0.0,4,7,1900,0.0,1992,0.0,98038,47.3495,-122.037,1520,6559,0.0,0.0,0.0,166.31578947368422,1.3333333333333333
15658,2015-03-06,397500.0,4,3.0,2350,9952,1.0,0.0,3,9,1650,700.0,1989,0.0,98031,47.4194,-122.211,2440,9100,0.0,1.0,0.0,169.14893617021278,1.3333333333333333
15659,2014-07-21,1350000.0,3,2.5,2390,5500,1.0,0.0,3,9,1700,690.0,1952,0.0,98199,47.6389,-122.409,2700,5500,0.0,1.0,0.0,564.8535564853556,1.2
15660,2014-08-21,840000.0,4,2.5,3730,9847,2.0,0.0,3,10,3730,0.0,1997,0.0,98075,47.587,-121.976,3490,10219,0.0,0.0,0.0,225.20107238605897,1.6
15661,2014-05-27,312900.0,4,2.5,1630,4473,2.0,0.0,3,7,1630,0.0,2003,0.0,98038,47.3546,-122.015,1830,5082,0.0,0.0,0.0,191.96319018404907,1.6
15662,2015-03-26,325000.0,2,1.0,1130,6908,1.5,0.0,3,6,1130,0.0,1945,0.0,98155,47.745,-122.313,1150,6908,0.0,0.0,0.0,287.6106194690266,2.0
15663,2014-07-19,680000.0,3,1.75,2140,3584,1.0,0.0,3,7,1070,1070.0,1952,0.0,98199,47.636,-122.391,1620,4000,0.0,1.0,0.0,317.7570093457944,1.7142857142857142
15664,2015-03-04,763000.0,4,2.5,3220,7873,2.0,0.0,3,10,3220,0.0,1994,0.0,98075,47.5849,-122.03,2610,8023,0.0,0.0,0.0,236.95652173913044,1.6
15665,2015-04-08,475000.0,3,2.5,1800,3300,2.0,0.0,3,7,1690,110.0,2004,0.0,98118,47.5491,-122.276,1570,4097,0.0,1.0,0.0,263.8888888888889,1.2
15666,2014-11-21,219000.0,2,2.5,809,940,2.0,0.0,3,7,809,0.0,2003,0.0,98136,47.5499,-122.384,1260,4240,0.0,0.0,0.0,270.70457354758963,0.8
15667,2015-03-23,415000.0,3,2.25,1820,9694,1.0,0.0,3,7,1240,580.0,1977,0.0,98074,47.6157,-122.05,1820,9694,0.0,1.0,0.0,228.02197802197801,1.3333333333333333
15668,2014-05-23,90000.0,2,1.0,580,7500,1.0,0.0,3,5,580,0.0,1943,0.0,98178,47.4852,-122.251,1700,11250,0.0,0.0,0.0,155.17241379310346,2.0
15669,2015-03-31,220000.0,2,1.0,580,7500,1.0,0.0,3,5,580,0.0,1943,0.0,98178,47.4852,-122.251,1700,11250,0.0,0.0,0.0,379.3103448275862,2.0
15670,2015-02-26,616000.0,3,2.0,2900,5650,1.0,0.0,3,8,1520,1380.0,1959,0.0,98116,47.5789,-122.396,1810,6250,0.0,1.0,0.0,212.41379310344828,1.5
15671,2015-04-24,395350.0,2,1.0,1060,5754,1.0,0.0,4,6,1060,0.0,1917,0.0,98117,47.6931,-122.372,1460,7200,0.0,0.0,0.0,372.97169811320754,2.0
15672,2015-03-19,770000.0,4,3.0,2320,7200,1.0,0.0,3,7,1260,1060.0,1943,2000.0,98040,47.5893,-122.232,1760,7200,1.0,1.0,1.0,331.8965517241379,1.3333333333333333
15673,2014-11-06,428950.0,2,1.0,1760,4441,1.0,0.0,3,8,1310,450.0,1950,0.0,98126,47.5311,-122.381,1350,5748,0.0,1.0,0.0,243.7215909090909,2.0
15674,2014-12-17,800000.0,4,3.75,3370,6766,2.0,0.0,3,9,3370,0.0,2005,0.0,98052,47.7063,-122.106,3530,6766,0.0,0.0,0.0,237.3887240356083,1.0666666666666667
15675,2014-06-19,401000.0,4,1.0,1940,5753,1.5,0.0,3,7,1940,0.0,1947,0.0,98177,47.7188,-122.358,2170,6075,0.0,0.0,0.0,206.70103092783506,4.0
15676,2015-02-26,303697.0,4,2.0,2520,7334,1.0,0.0,3,7,1600,920.0,1955,0.0,98125,47.7263,-122.291,2040,7937,0.0,1.0,0.0,120.51468253968254,2.0
15677,2014-09-15,355000.0,3,1.0,1360,8968,1.0,0.0,3,7,1360,0.0,1956,0.0,98125,47.7105,-122.289,1490,7355,0.0,0.0,0.0,261.02941176470586,3.0
15678,2014-08-20,350000.0,2,1.0,800,5040,1.0,0.0,3,6,800,0.0,1960,0.0,98117,47.6953,-122.362,1020,5040,0.0,0.0,0.0,437.5,2.0
15679,2015-04-14,754999.0,4,2.5,3010,9323,2.0,0.0,3,10,3010,0.0,1992,0.0,98075,47.578,-122.053,2840,8413,0.0,0.0,0.0,250.83023255813953,1.6
15680,2015-03-31,982218.0,3,1.75,2340,5500,2.0,0.0,3,9,2340,0.0,1988,0.0,98102,47.6451,-122.319,2830,5500,0.0,0.0,0.0,419.75128205128203,1.7142857142857142
15681,2014-09-27,406500.0,3,2.0,1780,8621,1.0,0.0,3,8,1780,0.0,1992,0.0,98059,47.5062,-122.149,2470,8542,0.0,0.0,0.0,228.37078651685394,1.5
15682,2015-02-17,565000.0,2,1.75,1720,3000,1.0,0.0,5,7,860,860.0,1925,0.0,98103,47.68600000000001,-122.351,1360,4500,0.0,1.0,0.0,328.48837209302326,1.1428571428571428
15683,2014-11-06,160000.0,2,1.0,830,4500,1.0,0.0,3,6,830,0.0,1920,0.0,98118,47.5248,-122.265,1092,5350,0.0,0.0,0.0,192.7710843373494,2.0
15684,2015-01-15,220000.0,3,1.0,1090,6320,1.0,0.0,3,6,890,200.0,1954,0.0,98146,47.4976,-122.35,1460,7080,0.0,1.0,0.0,201.8348623853211,3.0
15685,2014-07-08,970000.0,5,2.75,3500,5040,2.0,0.0,3,9,2950,550.0,1927,2007.0,98126,47.5527,-122.379,1450,5040,1.0,1.0,0.0,277.14285714285717,1.8181818181818181
15686,2014-09-24,115000.0,3,1.0,1080,6250,1.0,0.0,2,5,1080,0.0,1950,0.0,98168,47.5045,-122.33,1070,6250,0.0,0.0,0.0,106.48148148148148,3.0
15687,2014-12-15,124000.0,3,1.0,1080,6250,1.0,0.0,2,5,1080,0.0,1950,0.0,98168,47.5045,-122.33,1070,6250,0.0,0.0,0.0,114.81481481481481,3.0
15688,2015-03-11,157000.0,3,1.0,1080,6250,1.0,0.0,2,5,1080,0.0,1950,0.0,98168,47.5045,-122.33,1070,6250,0.0,0.0,0.0,145.37037037037038,3.0
15689,2014-07-25,183000.0,3,1.0,870,5200,1.0,0.0,5,6,870,0.0,1969,0.0,98042,47.3702,-122.078,870,5200,0.0,0.0,0.0,210.3448275862069,3.0
15690,2014-09-09,527000.0,4,2.5,2830,6163,2.0,0.0,3,9,2830,0.0,2000,0.0,98056,47.5227,-122.19,2730,6202,0.0,0.0,0.0,186.2190812720848,1.6
15691,2014-06-06,407193.0,4,2.0,1880,14653,2.0,0.0,3,8,1880,0.0,1978,0.0,98014,47.6959,-121.921,1750,14858,0.0,0.0,0.0,216.59202127659574,2.0
15692,2015-03-13,970000.0,4,2.75,3600,5040,2.0,0.0,3,9,2610,990.0,2004,0.0,98199,47.6487,-122.388,1590,5040,0.0,1.0,0.0,269.44444444444446,1.4545454545454546
15693,2014-05-27,535000.0,4,2.5,2340,5600,2.0,0.0,3,7,2340,0.0,1921,2013.0,98146,47.5117,-122.379,1310,5600,1.0,0.0,0.0,228.63247863247864,1.6
15694,2014-08-14,245000.0,3,2.0,2040,13125,1.0,0.0,3,6,810,1230.0,1910,0.0,98168,47.478,-122.278,1460,10582,0.0,1.0,0.0,120.09803921568627,1.5
15695,2014-06-23,337000.0,3,1.75,1310,12750,1.0,0.0,3,7,1310,0.0,1993,0.0,98059,47.4695,-122.07,1790,13500,0.0,0.0,0.0,257.2519083969466,1.7142857142857142
15696,2015-03-21,630000.0,3,2.0,1470,6000,1.0,0.0,3,8,1090,380.0,1950,1996.0,98033,47.6829,-122.202,1880,7799,1.0,1.0,1.0,428.57142857142856,1.5
15697,2014-06-06,320000.0,3,1.75,1370,9900,1.0,0.0,4,7,1370,0.0,1983,0.0,98003,47.2575,-122.312,1490,9600,0.0,0.0,0.0,233.57664233576642,1.7142857142857142
15698,2015-02-26,228500.0,3,1.0,1080,7486,1.5,0.0,3,6,990,90.0,1942,0.0,98146,47.4838,-122.335,1170,7800,0.0,1.0,0.0,211.57407407407408,3.0
15699,2015-02-23,293000.0,3,2.5,1990,7577,2.0,0.0,3,7,1990,0.0,1990,0.0,98023,47.2908,-122.351,1900,7152,0.0,0.0,0.0,147.23618090452263,1.2
15700,2014-09-24,447000.0,3,1.0,1310,7000,1.0,0.0,4,7,1310,0.0,1958,0.0,98008,47.6019,-122.123,1280,7300,0.0,0.0,0.0,341.22137404580155,3.0
15701,2014-05-07,226500.0,3,1.75,1640,10762,1.0,0.0,3,7,1130,510.0,1988,0.0,98042,47.3586,-122.074,1680,10259,0.0,1.0,0.0,138.109756097561,1.7142857142857142
15702,2014-12-09,436000.0,3,2.25,1770,8000,1.0,0.0,4,7,1350,420.0,1976,0.0,98072,47.7358,-122.17,1850,7875,0.0,1.0,0.0,246.3276836158192,1.3333333333333333
15703,2014-08-04,451000.0,3,2.5,2050,4876,2.0,0.0,3,8,2050,0.0,2005,0.0,98072,47.7746,-122.158,2320,4065,0.0,0.0,0.0,220.0,1.2
15704,2014-10-28,450000.0,2,1.0,1340,7250,1.0,0.0,4,7,1340,0.0,1951,0.0,98125,47.7015,-122.32,1450,7026,0.0,0.0,0.0,335.82089552238807,2.0
15705,2014-12-01,635000.0,3,1.5,2240,5300,1.0,0.0,5,7,1120,1120.0,1955,0.0,98117,47.6927,-122.395,1740,7110,0.0,1.0,0.0,283.48214285714283,2.0
15706,2015-03-25,292500.0,2,1.0,880,17743,1.0,0.0,4,5,880,0.0,1951,0.0,98031,47.4115,-122.197,1217,13000,0.0,0.0,0.0,332.3863636363636,2.0
15707,2014-05-20,329900.0,3,2.5,2170,4905,2.0,0.0,3,8,2170,0.0,2004,0.0,98038,47.3503,-122.039,2300,4935,0.0,0.0,0.0,152.02764976958525,1.2
15708,2014-11-18,531000.0,2,1.5,1260,6660,1.5,0.0,4,7,1260,0.0,1926,0.0,98115,47.6792,-122.287,2140,4770,0.0,0.0,0.0,421.42857142857144,1.3333333333333333
15709,2014-07-31,725000.0,3,1.75,1880,13300,1.0,0.0,3,7,1380,500.0,1967,0.0,98004,47.63399999999999,-122.204,3550,10883,0.0,1.0,1.0,385.63829787234044,1.7142857142857142
15710,2014-05-25,355300.0,3,2.5,1620,7410,1.0,0.0,5,7,1620,0.0,1955,0.0,98133,47.7708,-122.335,1450,8121,0.0,0.0,0.0,219.320987654321,1.2
15711,2015-04-27,280000.0,3,2.5,1610,10022,2.0,0.0,3,7,1610,0.0,1996,0.0,98003,47.2583,-122.3,1820,10017,0.0,0.0,0.0,173.91304347826087,1.2
15712,2014-06-30,1100000.0,4,2.75,3330,9143,2.0,0.0,4,10,3330,0.0,1995,0.0,98033,47.6821,-122.19,2390,9143,0.0,0.0,1.0,330.33033033033036,1.4545454545454546
15713,2014-06-05,605004.0,4,2.0,1370,4000,2.0,0.0,3,9,1370,0.0,1951,1994.0,98199,47.6593,-122.394,2010,5720,1.0,0.0,0.0,441.6087591240876,2.0
15714,2015-03-09,260000.0,2,1.0,690,6000,1.0,0.0,3,6,690,0.0,1949,0.0,98118,47.5621,-122.283,840,3030,0.0,0.0,0.0,376.81159420289856,2.0
15715,2014-07-23,748000.0,4,2.5,3170,4979,2.0,0.0,4,7,2570,600.0,1925,0.0,98103,47.6655,-122.34,2060,5000,0.0,1.0,0.0,235.9621451104101,1.6
15716,2015-04-16,776000.0,2,2.0,1990,6180,1.0,0.0,4,7,1010,980.0,1941,0.0,98115,47.6792,-122.303,1470,5150,0.0,1.0,0.0,389.9497487437186,1.0
15717,2014-09-16,425000.0,4,1.0,1080,6095,1.5,0.0,4,6,1080,0.0,1924,0.0,98103,47.6962,-122.346,1200,5060,0.0,0.0,0.0,393.51851851851853,4.0
15718,2015-01-08,230000.0,4,1.0,1870,14703,1.5,0.0,3,6,1090,780.0,1928,0.0,98118,47.5274,-122.281,1650,6045,0.0,1.0,0.0,122.99465240641712,4.0
15719,2015-01-30,418000.0,3,1.75,1670,12075,1.0,0.0,3,7,1370,300.0,1958,0.0,98155,47.7681,-122.307,1800,12123,0.0,1.0,0.0,250.2994011976048,1.7142857142857142
15720,2014-08-04,440000.0,4,2.5,2800,28254,2.0,0.0,3,9,2800,0.0,2001,0.0,98038,47.3552,-122.063,2530,4694,0.0,0.0,0.0,157.14285714285714,1.6
15721,2014-11-24,858450.0,5,2.75,3460,7977,2.0,0.0,3,9,3460,0.0,2011,0.0,98074,47.5908,-122.062,3390,6630,0.0,0.0,0.0,248.10693641618496,1.8181818181818181
15722,2014-10-07,390000.0,3,2.0,1930,12443,1.0,0.0,3,7,1930,0.0,1969,0.0,98045,47.4906,-121.775,1400,12183,0.0,0.0,0.0,202.07253886010363,1.5
15723,2014-09-16,957000.0,4,3.0,2370,3836,2.0,0.0,3,9,1750,620.0,1969,2008.0,98107,47.6718,-122.394,1690,4698,1.0,1.0,0.0,403.7974683544304,1.3333333333333333
15724,2014-09-04,507000.0,3,1.0,1180,6000,1.0,0.0,3,7,1180,0.0,1950,0.0,98115,47.6853,-122.286,1680,6000,0.0,0.0,0.0,429.66101694915255,3.0
15725,2015-02-25,575000.0,2,1.0,1320,4750,1.5,0.0,4,7,1320,0.0,1928,0.0,98107,47.6729,-122.38,1360,2873,0.0,0.0,0.0,435.6060606060606,2.0
15726,2015-04-27,700000.0,3,1.75,1350,4000,1.5,0.0,4,7,1350,0.0,1925,0.0,98103,47.6581,-122.354,1880,4000,0.0,0.0,0.0,518.5185185185185,1.7142857142857142
15727,2015-02-05,239950.0,2,1.5,1068,1452,2.0,0.0,3,7,1068,0.0,1990,0.0,98028,47.753,-122.244,1078,1357,0.0,0.0,0.0,224.67228464419475,1.3333333333333333
15728,2014-11-03,253000.0,3,1.0,1580,8240,1.0,0.0,4,7,1040,540.0,1978,0.0,98030,47.3542,-122.181,1480,9200,0.0,1.0,0.0,160.126582278481,3.0
15729,2015-03-27,540000.0,4,1.0,1690,3417,1.5,0.0,3,7,1690,0.0,1907,0.0,98199,47.663,-122.402,1970,4800,0.0,0.0,0.0,319.5266272189349,4.0
15730,2014-06-12,920000.0,4,3.25,2420,4000,1.5,0.0,5,9,1870,550.0,1911,0.0,98105,47.6567,-122.325,1810,4000,0.0,1.0,0.0,380.1652892561983,1.2307692307692308
15731,2014-11-05,496600.0,3,2.5,1910,5562,2.0,0.0,3,8,1910,0.0,1988,0.0,98029,47.5738,-122.017,1940,4647,0.0,0.0,0.0,260.0,1.2
15732,2014-10-16,246000.0,3,2.25,1440,10500,1.0,0.0,3,8,1130,310.0,1983,0.0,98023,47.31800000000001,-122.391,1510,8125,0.0,1.0,0.0,170.83333333333334,1.3333333333333333
15733,2015-05-05,350000.0,5,3.0,2320,8400,1.0,0.0,3,7,1510,810.0,1963,0.0,98106,47.557,-122.365,1200,4800,0.0,1.0,0.0,150.86206896551724,1.6666666666666667
15734,2014-05-23,585000.0,3,2.0,1670,4572,1.5,0.0,3,8,1670,0.0,1931,0.0,98117,47.6854,-122.373,1480,4890,0.0,0.0,0.0,350.29940119760477,1.5
15735,2015-03-23,450000.0,3,1.75,1390,11700,1.0,0.0,4,7,1390,0.0,1966,0.0,98033,47.7002,-122.192,1060,8686,0.0,0.0,1.0,323.7410071942446,1.7142857142857142
15736,2014-05-12,746000.0,3,2.5,2620,8950,2.0,0.0,3,9,2620,0.0,1992,0.0,98006,47.5523,-122.119,2850,8809,0.0,0.0,0.0,284.7328244274809,1.2
15737,2014-10-27,598555.0,3,2.5,3040,7880,2.0,0.0,3,9,3040,0.0,2004,0.0,98056,47.5277,-122.184,3040,7880,0.0,0.0,0.0,196.89309210526315,1.2
15738,2014-10-30,820000.0,3,2.5,2990,10711,1.0,1.0,3,9,1560,1430.0,1976,1991.0,98198,47.3573,-122.324,2870,11476,1.0,1.0,0.0,274.24749163879596,1.2
15739,2014-10-21,266500.0,3,2.25,1740,5460,1.0,0.0,3,7,1210,530.0,1998,0.0,98038,47.3648,-122.046,1740,7500,0.0,1.0,0.0,153.16091954022988,1.3333333333333333
15740,2014-09-04,625000.0,3,2.75,2240,3600,2.5,0.0,3,7,1650,590.0,1901,0.0,98102,47.6244,-122.326,1716,3120,0.0,1.0,0.0,279.01785714285717,1.0909090909090908
15741,2014-12-10,243500.0,4,2.0,1610,6200,1.0,0.0,4,7,1610,0.0,1979,0.0,98198,47.3833,-122.306,1610,7500,0.0,0.0,0.0,151.24223602484471,2.0
15742,2015-03-17,340000.0,2,1.0,700,5829,1.0,0.0,3,6,700,0.0,1945,0.0,98103,47.6958,-122.357,1160,6700,0.0,0.0,0.0,485.7142857142857,2.0
15743,2014-09-18,559950.0,5,3.0,2730,9519,1.0,0.0,3,8,1670,1060.0,2014,0.0,98155,47.7504,-122.307,1150,9519,0.0,1.0,0.0,205.1098901098901,1.6666666666666667
15744,2015-02-19,315000.0,3,2.75,1780,15114,1.0,0.0,3,7,1080,700.0,1980,0.0,98003,47.258,-122.305,1792,10155,0.0,1.0,0.0,176.96629213483146,1.0909090909090908
15745,2015-01-28,800000.0,3,3.0,2060,3200,2.0,0.0,3,8,2060,0.0,1907,0.0,98102,47.637,-122.324,1760,2669,0.0,0.0,0.0,388.3495145631068,1.0
15746,2014-09-11,550000.0,3,2.25,1360,5111,1.5,0.0,5,7,1360,0.0,1934,0.0,98115,47.6988,-122.313,1900,5111,0.0,0.0,0.0,404.4117647058824,1.3333333333333333
15747,2014-11-06,465000.0,3,2.0,1430,14250,1.0,0.0,3,7,1430,0.0,1953,0.0,98033,47.701,-122.199,1530,11475,0.0,0.0,1.0,325.1748251748252,1.5
15748,2014-05-28,465000.0,3,2.25,1840,5752,2.0,0.0,3,7,1840,0.0,2003,0.0,98034,47.7042,-122.187,1670,2462,0.0,0.0,0.0,252.7173913043478,1.3333333333333333
15749,2015-04-10,710000.0,4,2.25,2000,8068,2.0,0.0,5,8,2000,0.0,1976,0.0,98006,47.5584,-122.137,2080,7837,0.0,0.0,0.0,355.0,1.7777777777777777
15750,2014-12-16,505000.0,3,2.5,1820,11012,2.0,0.0,3,8,1820,0.0,1988,0.0,98074,47.6358,-122.026,1860,7767,0.0,0.0,0.0,277.4725274725275,1.2
15751,2015-03-18,690000.0,3,1.75,2330,16300,2.0,0.0,3,9,2330,0.0,1964,0.0,98034,47.7037,-122.24,2330,16300,0.0,0.0,0.0,296.137339055794,1.7142857142857142
15752,2014-11-21,217500.0,2,2.0,1070,8400,1.0,0.0,4,7,1070,0.0,1980,0.0,98031,47.4014,-122.186,1430,8190,0.0,0.0,0.0,203.2710280373832,1.0
15753,2014-09-02,500000.0,2,1.0,930,3750,1.0,0.0,4,7,930,0.0,1909,0.0,98115,47.6733,-122.296,1740,4300,0.0,0.0,0.0,537.6344086021505,2.0
15754,2015-02-18,325000.0,2,2.0,1040,5796,1.0,0.0,4,6,1040,0.0,1921,0.0,98155,47.7362,-122.29,2300,5796,0.0,0.0,0.0,312.5,1.0
15755,2014-08-25,500000.0,4,2.25,1960,12436,2.0,0.0,3,8,1960,0.0,1984,0.0,98074,47.6276,-122.037,1960,12436,0.0,0.0,0.0,255.10204081632654,1.7777777777777777
15756,2014-05-19,924000.0,3,1.5,2200,5000,1.5,0.0,3,9,2200,0.0,1932,0.0,98199,47.6404,-122.408,2860,5000,0.0,0.0,0.0,420.0,2.0
15757,2015-04-15,345000.0,2,1.5,830,1034,2.0,0.0,3,8,830,0.0,2009,0.0,98144,47.5926,-122.3,1130,2534,0.0,0.0,0.0,415.66265060240966,1.3333333333333333
15758,2015-03-16,825000.0,4,3.5,3920,11086,2.0,0.0,3,10,3920,0.0,1999,0.0,98065,47.5416,-121.869,3740,10880,0.0,0.0,0.0,210.4591836734694,1.1428571428571428
15759,2014-07-08,599000.0,3,2.0,2560,14680,1.0,0.0,3,8,1330,1230.0,1987,0.0,98052,47.648,-122.118,2390,13848,0.0,1.0,0.0,233.984375,1.5
15760,2014-05-12,211000.0,3,1.5,1350,7620,1.0,0.0,5,6,1350,0.0,1941,0.0,98166,47.4565,-122.35,1350,7620,0.0,0.0,0.0,156.2962962962963,2.0
15761,2015-04-24,425000.0,4,2.25,1240,21190,1.0,0.0,3,8,910,330.0,1974,0.0,98056,47.5123,-122.197,1760,8200,0.0,1.0,0.0,342.741935483871,1.7777777777777777
15762,2015-01-07,750000.0,4,2.75,3210,8520,1.0,0.0,4,7,1810,1400.0,1976,0.0,98177,47.7743,-122.388,2450,7360,0.0,1.0,0.0,233.6448598130841,1.4545454545454546
15763,2015-01-16,479000.0,3,2.5,1690,3322,2.0,0.0,3,7,1690,0.0,2003,0.0,98053,47.6824,-122.036,1650,3446,0.0,0.0,0.0,283.43195266272187,1.2
15764,2015-02-27,612500.0,4,2.5,2550,10623,2.0,0.0,3,9,2550,0.0,1992,0.0,98029,47.5695,-121.992,2750,8100,0.0,0.0,0.0,240.19607843137254,1.6
15765,2015-02-23,1360000.0,4,2.5,3560,8960,2.0,0.0,3,10,3560,0.0,2001,0.0,98033,47.6903,-122.213,1660,7680,0.0,0.0,1.0,382.02247191011236,1.6
15766,2014-12-15,710000.0,4,2.5,3060,5000,2.0,0.0,3,9,3060,0.0,2006,0.0,98059,47.5395,-122.188,2870,5548,0.0,0.0,0.0,232.0261437908497,1.6
15767,2015-05-05,295000.0,3,2.5,1690,8564,2.0,0.0,4,7,1690,0.0,1992,0.0,98038,47.3518,-122.057,1690,7532,0.0,0.0,0.0,174.55621301775147,1.2
15768,2014-07-02,275250.0,3,2.25,1520,7199,2.0,0.0,4,7,1520,0.0,1992,0.0,98038,47.3492,-122.034,1410,6751,0.0,0.0,0.0,181.08552631578948,1.3333333333333333
15769,2014-09-12,250000.0,4,2.5,2040,5770,2.0,0.0,3,7,2040,0.0,1994,0.0,98038,47.3522,-122.059,1570,6753,0.0,0.0,0.0,122.54901960784314,1.6
15770,2015-02-20,709000.0,3,2.0,2360,18000,1.0,0.0,4,8,2180,180.0,1951,0.0,98177,47.7133,-122.367,2600,17300,0.0,1.0,0.0,300.4237288135593,1.5
15771,2014-07-08,399500.0,4,1.75,1360,4840,1.5,0.0,4,7,1360,0.0,1928,0.0,98126,47.556,-122.376,1320,4840,0.0,0.0,0.0,293.75,2.2857142857142856
15772,2014-05-09,225000.0,3,2.5,2000,9202,2.0,0.0,4,7,2000,0.0,1992,0.0,98038,47.3516,-122.057,1750,7827,0.0,0.0,0.0,112.5,1.2
15773,2015-01-12,500000.0,3,2.5,1650,4648,2.0,0.0,3,8,1650,0.0,2001,0.0,98075,47.5968,-122.015,1800,5637,0.0,0.0,0.0,303.030303030303,1.2
15774,2014-06-09,364900.0,3,3.0,2500,8304,2.0,0.0,3,8,2500,0.0,1997,0.0,98031,47.4022,-122.166,2290,7855,0.0,0.0,0.0,145.96,1.0
15775,2014-11-13,356000.0,3,1.5,1140,7500,1.0,0.0,3,7,1140,0.0,1976,0.0,98074,47.619,-122.064,1380,7500,0.0,0.0,0.0,312.280701754386,2.0
15776,2014-12-02,755000.0,3,2.75,2870,6600,2.0,0.0,3,8,2870,0.0,1984,0.0,98008,47.5745,-122.113,2570,7925,0.0,0.0,0.0,263.06620209059236,1.0909090909090908
15777,2014-08-12,327500.0,2,1.0,830,8183,1.0,0.0,5,6,830,0.0,1950,0.0,98155,47.7366,-122.302,1180,8184,0.0,0.0,0.0,394.578313253012,2.0
15778,2015-04-15,605000.0,3,2.25,1960,10139,2.0,0.0,3,8,1960,0.0,1984,0.0,98074,47.6481,-122.061,2080,9753,0.0,0.0,0.0,308.6734693877551,1.3333333333333333
15779,2015-04-13,179950.0,4,1.5,1130,5200,1.0,0.0,3,6,1130,0.0,1968,0.0,98042,47.3616,-122.089,1140,5200,0.0,0.0,0.0,159.24778761061947,2.6666666666666665
15780,2015-03-12,349950.0,4,2.0,1764,15600,1.0,0.0,5,7,1764,0.0,1942,0.0,98058,47.4318,-122.181,1490,22387,0.0,0.0,0.0,198.3843537414966,2.0
15781,2015-04-07,1080000.0,3,2.75,2770,5800,1.0,0.0,4,8,1650,1120.0,1959,0.0,98199,47.6496,-122.413,2340,5800,0.0,1.0,0.0,389.89169675090255,1.0909090909090908
15782,2015-04-30,425000.0,3,2.5,2650,12247,2.0,0.0,3,9,2650,0.0,2002,0.0,98001,47.3185,-122.259,2920,8965,0.0,0.0,0.0,160.37735849056602,1.2
15783,2014-09-17,990000.0,3,2.75,2500,6350,2.0,0.0,5,9,2370,130.0,1979,0.0,98122,47.6035,-122.285,2090,5454,0.0,1.0,0.0,396.0,1.0909090909090908
15784,2014-06-27,410000.0,3,1.0,2710,19000,2.0,0.0,4,7,2710,0.0,1950,0.0,98166,47.4462,-122.359,2150,19000,0.0,0.0,0.0,151.29151291512915,3.0
15785,2014-11-11,590000.0,3,2.25,2490,8800,2.0,0.0,4,8,2490,0.0,1975,0.0,98006,47.5666,-122.132,2690,10000,0.0,0.0,0.0,236.94779116465864,1.3333333333333333
15786,2015-04-08,242000.0,3,1.75,1500,7560,1.0,0.0,3,7,1500,0.0,1979,0.0,98003,47.3467,-122.296,1500,7560,0.0,0.0,0.0,161.33333333333334,1.7142857142857142
15787,2014-11-25,775000.0,3,2.0,1160,13747,1.0,0.0,5,5,580,580.0,1931,0.0,98075,47.585,-122.051,2961,16320,0.0,1.0,0.0,668.1034482758621,1.5
15788,2014-06-25,680000.0,4,1.5,1880,6200,1.0,0.0,5,8,1440,440.0,1954,0.0,98146,47.5035,-122.384,2070,6500,0.0,1.0,0.0,361.70212765957444,2.6666666666666665
15789,2015-03-27,217000.0,3,2.5,1340,4200,2.0,0.0,3,7,1340,0.0,2002,0.0,98002,47.2942,-122.226,990,4520,0.0,0.0,0.0,161.9402985074627,1.2
15790,2015-04-21,395000.0,3,2.5,1960,3953,2.0,0.0,3,8,1960,0.0,1999,0.0,98059,47.4904,-122.158,1690,3593,0.0,0.0,0.0,201.53061224489795,1.2
15791,2014-05-19,572500.0,3,2.25,2030,9791,1.0,0.0,4,8,1500,530.0,1984,0.0,98059,47.534,-122.161,2030,11031,0.0,1.0,0.0,282.0197044334975,1.3333333333333333
15792,2014-09-09,559900.0,5,3.0,2200,6380,1.0,0.0,3,7,1440,760.0,1987,0.0,98125,47.7033,-122.322,1960,5800,0.0,1.0,0.0,254.5,1.6666666666666667
15793,2014-06-24,845000.0,3,2.0,2540,4750,1.5,0.0,5,9,1840,700.0,1930,0.0,98117,47.6838,-122.4,2190,4750,0.0,1.0,0.0,332.6771653543307,1.5
15794,2014-07-28,241000.0,3,2.0,1520,7131,1.0,0.0,3,8,1520,0.0,1993,0.0,98023,47.3061,-122.361,1890,7379,0.0,0.0,0.0,158.55263157894737,1.5
